source_ip,destination_ip,protocol,port,bytes,label,timestamp
192.168.1.6,8.8.8.8,UDP,80,61241,BENIGN,2024-01-02T11:41:13
192.168.1.4,1.1.1.1,TCP,22,38138,BENIGN,2024-01-05T15:53:30
192.168.1.7,1.1.1.1,TCP,3389,43017,PortScan,2024-01-04T19:05:05
192.168.1.3,9.9.9.9,ICMP,53,65473,BENIGN,2024-01-04T17:52:08
192.168.1.2,9.9.9.9,ICMP,53,31652,BENIGN,2024-01-03T14:39:55
192.168.1.1,8.8.8.8,UDP,53,78417,BENIGN,2024-01-06T17:04:06
192.168.1.1,8.8.8.8,UDP,80,34764,BENIGN,2024-01-05T10:32:25
192.168.1.6,8.8.8.8,UDP,22,74847,DoS-GoldenEye,2024-01-07T19:38:27
192.168.1.9,8.8.4.4,TCP,53,66193,BENIGN,2024-01-06T11:10:30
192.168.1.5,8.8.8.8,TCP,22,51729,DoS-GoldenEye,2024-01-05T12:42:06
192.168.1.6,8.8.4.4,TCP,80,79066,DoS-GoldenEye,2024-01-07T04:17:33
192.168.1.1,8.8.8.8,TCP,80,93631,BENIGN,2024-01-05T01:00:18
192.168.1.9,9.9.9.9,TCP,8080,67668,DoS-GoldenEye,2024-01-02T16:42:50
192.168.1.10,8.8.4.4,TCP,53,80905,BENIGN,2024-01-04T15:09:29
192.168.1.9,9.9.9.9,ICMP,8080,39394,BENIGN,2024-01-06T18:19:20
192.168.1.6,8.8.4.4,ICMP,22,54696,DoS-GoldenEye,2024-01-04T17:37:03
10.0.0.2,8.8.8.8,ICMP,53,34903,DoS-GoldenEye,2024-01-03T18:16:36
192.168.1.10,9.9.9.9,TCP,8080,82547,DoS-Hulk,2024-01-05T14:44:18
10.0.0.1,1.1.1.1,TCP,8080,91918,BENIGN,2024-01-02T08:00:33
192.168.1.8,8.8.4.4,UDP,80,54227,BENIGN,2024-01-03T11:23:15
10.0.0.3,9.9.9.9,ICMP,25,8263,BENIGN,2024-01-02T16:13:09
192.168.1.9,8.8.4.4,ICMP,53,68975,BENIGN,2024-01-05T13:45:29
192.168.1.3,9.9.9.9,ICMP,443,71701,BENIGN,2024-01-05T07:11:36
10.0.0.4,8.8.4.4,ICMP,53,25300,BENIGN,2024-01-03T23:48:14
192.168.1.5,1.1.1.1,UDP,3389,37980,BENIGN,2024-01-03T12:22:26
192.168.1.8,8.8.4.4,UDP,443,73564,BENIGN,2024-01-04T07:39:01
192.168.1.10,9.9.9.9,UDP,3389,45337,BENIGN,2024-01-02T18:39:51
192.168.1.5,8.8.8.8,UDP,53,86079,BENIGN,2024-01-04T02:41:40
192.168.1.4,1.1.1.1,ICMP,443,73764,DoS-Hulk,2024-01-04T07:06:55
192.168.1.10,1.1.1.1,TCP,22,87896,BENIGN,2024-01-07T10:40:37
192.168.1.4,8.8.8.8,TCP,53,43392,BENIGN,2024-01-06T17:35:51
10.0.0.3,1.1.1.1,TCP,8080,20801,BENIGN,2024-01-05T22:31:13
10.0.0.5,9.9.9.9,UDP,25,26243,BENIGN,2024-01-04T11:39:58
10.0.0.1,8.8.8.8,TCP,25,75352,BENIGN,2024-01-03T19:38:20
10.0.0.2,8.8.8.8,TCP,53,23140,BENIGN,2024-01-01T10:35:05
192.168.1.7,9.9.9.9,TCP,25,38041,Brute Force,2024-01-01T10:54:46
192.168.1.10,8.8.8.8,UDP,443,59652,BENIGN,2024-01-07T14:14:51
10.0.0.5,1.1.1.1,ICMP,53,35861,BENIGN,2024-01-03T08:09:37
192.168.1.6,1.1.1.1,ICMP,53,85072,DoS-GoldenEye,2024-01-04T02:56:01
192.168.1.1,8.8.4.4,UDP,8080,88495,DoS-Hulk,2024-01-03T08:15:44
10.0.0.4,9.9.9.9,UDP,8080,43082,BENIGN,2024-01-02T01:15:51
192.168.1.2,1.1.1.1,TCP,53,42515,BENIGN,2024-01-04T00:14:56
192.168.1.7,1.1.1.1,UDP,3389,35095,BENIGN,2024-01-05T00:00:37
10.0.0.2,8.8.8.8,UDP,25,47227,BENIGN,2024-01-03T20:49:41
192.168.1.2,9.9.9.9,UDP,80,53238,BENIGN,2024-01-07T02:22:10
10.0.0.5,8.8.4.4,ICMP,22,83817,DDoS,2024-01-04T13:56:09
192.168.1.4,1.1.1.1,TCP,53,20178,BENIGN,2024-01-06T12:31:19
192.168.1.10,8.8.4.4,UDP,25,72089,DoS-Hulk,2024-01-06T17:08:19
10.0.0.3,1.1.1.1,TCP,25,99025,DoS-Hulk,2024-01-01T23:50:47
192.168.1.9,8.8.4.4,TCP,8080,14807,BENIGN,2024-01-01T17:59:18
10.0.0.5,1.1.1.1,ICMP,8080,19741,PortScan,2024-01-02T23:55:29
192.168.1.9,9.9.9.9,TCP,25,27022,BENIGN,2024-01-06T22:22:53
192.168.1.9,9.9.9.9,TCP,53,17394,BENIGN,2024-01-07T05:29:39
192.168.1.10,8.8.8.8,ICMP,53,88281,BENIGN,2024-01-04T17:45:39
192.168.1.7,8.8.4.4,TCP,25,28660,DoS-Hulk,2024-01-01T21:16:17
192.168.1.6,8.8.8.8,ICMP,22,9146,BENIGN,2024-01-06T17:30:02
192.168.1.7,1.1.1.1,TCP,3389,84185,BENIGN,2024-01-06T02:26:21
10.0.0.5,9.9.9.9,UDP,3389,49579,BENIGN,2024-01-05T13:24:52
10.0.0.1,1.1.1.1,ICMP,3389,45682,BENIGN,2024-01-02T10:33:15
192.168.1.9,9.9.9.9,ICMP,80,95501,BENIGN,2024-01-03T16:51:47
10.0.0.3,8.8.8.8,UDP,53,88376,PortScan,2024-01-07T14:34:52
192.168.1.7,1.1.1.1,TCP,53,45471,BENIGN,2024-01-02T21:10:56
10.0.0.5,8.8.8.8,TCP,3389,86633,BENIGN,2024-01-06T02:06:45
10.0.0.5,8.8.8.8,TCP,80,8919,BENIGN,2024-01-02T05:23:17
192.168.1.8,8.8.8.8,TCP,25,5898,BENIGN,2024-01-05T21:10:05
192.168.1.9,1.1.1.1,TCP,80,66146,BENIGN,2024-01-04T12:15:14
10.0.0.5,8.8.4.4,ICMP,8080,88250,BENIGN,2024-01-04T21:24:01
10.0.0.5,1.1.1.1,ICMP,8080,29072,BENIGN,2024-01-06T00:27:29
192.168.1.1,1.1.1.1,ICMP,25,56094,BENIGN,2024-01-07T17:54:11
192.168.1.6,9.9.9.9,ICMP,443,91366,BENIGN,2024-01-06T01:15:48
192.168.1.5,9.9.9.9,TCP,3389,70607,BENIGN,2024-01-06T17:55:20
192.168.1.4,8.8.4.4,ICMP,80,60789,BENIGN,2024-01-01T16:47:03
192.168.1.7,1.1.1.1,UDP,80,33522,BENIGN,2024-01-03T11:13:34
192.168.1.2,9.9.9.9,UDP,22,70306,BENIGN,2024-01-03T07:28:54
192.168.1.7,8.8.8.8,TCP,80,99937,BENIGN,2024-01-07T18:46:37
192.168.1.4,8.8.4.4,UDP,22,27862,BENIGN,2024-01-03T07:20:54
192.168.1.2,9.9.9.9,TCP,25,79320,Brute Force,2024-01-03T11:34:07
192.168.1.4,8.8.4.4,UDP,53,61212,BENIGN,2024-01-07T11:26:12
192.168.1.5,8.8.4.4,UDP,8080,65279,BENIGN,2024-01-06T15:44:00
10.0.0.2,9.9.9.9,UDP,80,48689,BENIGN,2024-01-04T19:08:42
192.168.1.10,1.1.1.1,ICMP,80,2225,BENIGN,2024-01-04T03:57:21
192.168.1.10,9.9.9.9,UDP,80,25815,BENIGN,2024-01-05T00:04:48
192.168.1.10,1.1.1.1,UDP,8080,85900,BENIGN,2024-01-05T02:19:21
10.0.0.4,9.9.9.9,ICMP,25,97040,BENIGN,2024-01-06T22:53:46
10.0.0.2,8.8.4.4,TCP,80,94512,BENIGN,2024-01-07T15:11:35
10.0.0.5,8.8.8.8,ICMP,22,9842,BENIGN,2024-01-01T14:07:51
192.168.1.7,1.1.1.1,ICMP,80,9008,DoS-GoldenEye,2024-01-02T19:59:26
192.168.1.9,9.9.9.9,UDP,22,81080,BENIGN,2024-01-06T20:44:36
192.168.1.1,8.8.8.8,ICMP,8080,54014,BENIGN,2024-01-01T03:27:06
10.0.0.2,8.8.4.4,ICMP,443,2346,BENIGN,2024-01-07T02:16:51
10.0.0.1,9.9.9.9,TCP,22,12724,DoS-GoldenEye,2024-01-07T08:44:17
192.168.1.4,8.8.4.4,UDP,443,52122,BENIGN,2024-01-01T23:00:57
192.168.1.7,9.9.9.9,ICMP,80,91488,BENIGN,2024-01-03T17:47:08
10.0.0.4,8.8.8.8,ICMP,3389,85282,BENIGN,2024-01-01T09:13:43
192.168.1.7,9.9.9.9,ICMP,53,7455,BENIGN,2024-01-01T02:45:09
192.168.1.2,9.9.9.9,UDP,25,43520,DoS-Hulk,2024-01-07T20:49:03
192.168.1.2,8.8.8.8,TCP,80,90839,Brute Force,2024-01-07T21:05:16
192.168.1.1,8.8.8.8,ICMP,443,71276,BENIGN,2024-01-07T20:08:02
192.168.1.3,8.8.4.4,TCP,80,77043,BENIGN,2024-01-02T17:59:55
10.0.0.2,9.9.9.9,TCP,443,21392,DoS-Hulk,2024-01-07T20:15:53
10.0.0.4,9.9.9.9,ICMP,8080,43580,BENIGN,2024-01-05T15:48:11
192.168.1.3,8.8.8.8,ICMP,25,45432,DoS-Hulk,2024-01-01T15:38:24
192.168.1.4,8.8.8.8,UDP,8080,80560,BENIGN,2024-01-05T19:32:53
192.168.1.6,8.8.8.8,ICMP,443,59154,Brute Force,2024-01-06T22:53:55
192.168.1.9,9.9.9.9,UDP,80,89188,BENIGN,2024-01-05T14:42:15
192.168.1.10,8.8.4.4,TCP,25,9734,BENIGN,2024-01-01T23:53:43
192.168.1.7,1.1.1.1,ICMP,53,41607,BENIGN,2024-01-05T09:03:41
192.168.1.1,8.8.4.4,UDP,443,99891,BENIGN,2024-01-04T06:34:30
192.168.1.2,1.1.1.1,UDP,53,73105,BENIGN,2024-01-07T17:34:47
192.168.1.2,8.8.8.8,TCP,443,72742,BENIGN,2024-01-02T03:06:24
10.0.0.3,8.8.4.4,UDP,22,38353,BENIGN,2024-01-06T00:31:51
192.168.1.2,1.1.1.1,ICMP,8080,22327,BENIGN,2024-01-05T14:53:46
192.168.1.5,8.8.4.4,UDP,53,19227,BENIGN,2024-01-01T18:25:40
192.168.1.5,9.9.9.9,UDP,53,10182,BENIGN,2024-01-05T09:11:06
192.168.1.4,9.9.9.9,ICMP,8080,25730,BENIGN,2024-01-06T13:21:42
192.168.1.5,8.8.8.8,UDP,443,81389,BENIGN,2024-01-05T14:39:03
192.168.1.6,9.9.9.9,UDP,53,85432,DoS-GoldenEye,2024-01-02T15:38:56
192.168.1.10,1.1.1.1,UDP,443,23383,BENIGN,2024-01-05T19:59:44
192.168.1.5,9.9.9.9,ICMP,3389,31875,Brute Force,2024-01-04T22:55:16
10.0.0.4,9.9.9.9,UDP,22,74005,BENIGN,2024-01-03T10:11:45
192.168.1.9,1.1.1.1,ICMP,3389,72202,BENIGN,2024-01-01T07:50:23
192.168.1.8,1.1.1.1,UDP,3389,38285,Brute Force,2024-01-01T20:08:38
10.0.0.3,9.9.9.9,ICMP,53,18342,DoS-GoldenEye,2024-01-04T16:12:23
10.0.0.1,1.1.1.1,ICMP,53,49512,BENIGN,2024-01-01T21:32:38
192.168.1.10,9.9.9.9,ICMP,53,70140,BENIGN,2024-01-07T03:33:41
10.0.0.4,9.9.9.9,ICMP,22,47224,DDoS,2024-01-07T12:23:06
10.0.0.5,8.8.8.8,TCP,3389,32636,BENIGN,2024-01-05T07:24:13
192.168.1.10,8.8.8.8,ICMP,25,88897,BENIGN,2024-01-05T20:23:49
192.168.1.6,9.9.9.9,TCP,22,13024,Brute Force,2024-01-04T03:21:46
10.0.0.2,1.1.1.1,UDP,443,51366,BENIGN,2024-01-06T14:52:36
192.168.1.10,1.1.1.1,UDP,22,63377,DoS-GoldenEye,2024-01-02T06:27:07
10.0.0.5,8.8.8.8,TCP,3389,95802,BENIGN,2024-01-02T17:15:57
192.168.1.6,9.9.9.9,TCP,8080,63398,BENIGN,2024-01-05T05:26:59
192.168.1.8,9.9.9.9,UDP,22,39456,BENIGN,2024-01-01T13:00:53
192.168.1.2,8.8.8.8,UDP,25,14434,DoS-GoldenEye,2024-01-02T23:52:17
10.0.0.2,1.1.1.1,ICMP,80,72439,DDoS,2024-01-02T22:38:34
192.168.1.7,9.9.9.9,TCP,3389,53190,BENIGN,2024-01-03T05:43:31
10.0.0.1,9.9.9.9,UDP,22,96750,BENIGN,2024-01-03T09:28:29
192.168.1.7,9.9.9.9,TCP,25,28253,BENIGN,2024-01-03T11:56:20
10.0.0.2,8.8.8.8,ICMP,22,70471,BENIGN,2024-01-03T06:27:21
192.168.1.4,9.9.9.9,TCP,443,88010,BENIGN,2024-01-06T22:34:21
10.0.0.1,8.8.4.4,ICMP,53,80225,BENIGN,2024-01-05T18:20:12
192.168.1.6,8.8.4.4,UDP,8080,22713,BENIGN,2024-01-04T14:38:13
192.168.1.10,8.8.8.8,ICMP,80,41149,DDoS,2024-01-02T10:19:46
192.168.1.2,1.1.1.1,UDP,25,18628,BENIGN,2024-01-07T04:47:18
192.168.1.10,1.1.1.1,ICMP,53,55548,BENIGN,2024-01-03T06:06:16
192.168.1.9,1.1.1.1,ICMP,80,64278,BENIGN,2024-01-04T12:07:45
192.168.1.6,9.9.9.9,ICMP,22,47159,BENIGN,2024-01-01T02:47:28
192.168.1.4,9.9.9.9,ICMP,8080,85699,BENIGN,2024-01-07T00:10:13
192.168.1.8,9.9.9.9,ICMP,3389,58276,BENIGN,2024-01-06T22:20:38
192.168.1.10,8.8.8.8,TCP,443,4385,BENIGN,2024-01-04T08:03:24
192.168.1.5,1.1.1.1,UDP,8080,97423,BENIGN,2024-01-07T00:16:13
192.168.1.2,8.8.8.8,UDP,3389,71286,BENIGN,2024-01-05T10:51:22
10.0.0.3,8.8.8.8,ICMP,53,71711,BENIGN,2024-01-03T15:39:17
192.168.1.2,1.1.1.1,UDP,3389,4324,Brute Force,2024-01-06T10:59:38
10.0.0.4,8.8.8.8,UDP,3389,15486,BENIGN,2024-01-03T21:00:55
10.0.0.2,8.8.4.4,ICMP,8080,83038,BENIGN,2024-01-06T04:42:45
192.168.1.3,1.1.1.1,TCP,3389,7880,BENIGN,2024-01-07T22:02:46
192.168.1.5,1.1.1.1,UDP,25,38456,BENIGN,2024-01-04T12:16:27
10.0.0.4,8.8.8.8,TCP,3389,54048,BENIGN,2024-01-01T17:16:05
10.0.0.4,1.1.1.1,ICMP,3389,17492,Brute Force,2024-01-04T00:43:25
192.168.1.6,1.1.1.1,ICMP,53,64254,BENIGN,2024-01-02T17:24:37
192.168.1.5,9.9.9.9,UDP,53,9998,BENIGN,2024-01-02T03:06:56
10.0.0.2,8.8.4.4,ICMP,443,59697,BENIGN,2024-01-06T22:09:11
192.168.1.1,8.8.8.8,ICMP,53,83309,BENIGN,2024-01-05T08:20:23
10.0.0.3,9.9.9.9,TCP,53,27867,PortScan,2024-01-07T00:05:46
10.0.0.4,8.8.4.4,UDP,8080,75850,BENIGN,2024-01-02T14:02:17
192.168.1.8,8.8.4.4,ICMP,3389,6445,BENIGN,2024-01-01T13:22:54
10.0.0.3,9.9.9.9,TCP,22,20807,BENIGN,2024-01-06T08:32:01
192.168.1.7,1.1.1.1,ICMP,80,85296,BENIGN,2024-01-04T15:55:28
10.0.0.5,8.8.4.4,TCP,25,47342,BENIGN,2024-01-04T00:55:52
10.0.0.1,1.1.1.1,TCP,53,82099,BENIGN,2024-01-04T16:59:09
10.0.0.3,1.1.1.1,UDP,25,12053,DoS-Hulk,2024-01-02T03:43:27
192.168.1.8,8.8.8.8,TCP,8080,29747,BENIGN,2024-01-07T07:17:56
192.168.1.1,8.8.8.8,ICMP,443,15906,BENIGN,2024-01-06T03:00:28
192.168.1.8,8.8.8.8,TCP,53,11808,BENIGN,2024-01-02T05:50:02
192.168.1.6,8.8.4.4,TCP,53,98817,BENIGN,2024-01-02T14:46:53
10.0.0.1,1.1.1.1,TCP,8080,73931,BENIGN,2024-01-01T02:28:06
192.168.1.3,9.9.9.9,UDP,25,28025,BENIGN,2024-01-02T20:05:27
192.168.1.10,9.9.9.9,TCP,22,13268,DDoS,2024-01-02T16:46:54
192.168.1.10,9.9.9.9,UDP,53,41322,DoS-Hulk,2024-01-02T16:43:42
10.0.0.1,8.8.8.8,TCP,8080,78874,BENIGN,2024-01-04T10:59:21
10.0.0.2,8.8.8.8,ICMP,443,27028,DoS-GoldenEye,2024-01-07T06:48:19
192.168.1.4,9.9.9.9,UDP,25,7252,BENIGN,2024-01-03T21:42:47
192.168.1.2,1.1.1.1,UDP,25,77947,BENIGN,2024-01-01T20:41:01
192.168.1.1,8.8.4.4,UDP,80,50803,BENIGN,2024-01-07T21:33:10
192.168.1.9,1.1.1.1,UDP,3389,9667,BENIGN,2024-01-01T04:51:40
192.168.1.1,8.8.4.4,TCP,22,8025,BENIGN,2024-01-05T19:55:07
10.0.0.1,9.9.9.9,UDP,25,52827,BENIGN,2024-01-02T00:00:31
192.168.1.9,1.1.1.1,UDP,22,40720,BENIGN,2024-01-01T23:01:00
192.168.1.4,1.1.1.1,ICMP,443,51313,BENIGN,2024-01-01T19:15:26
192.168.1.7,1.1.1.1,TCP,80,11400,BENIGN,2024-01-06T06:33:09
192.168.1.10,8.8.8.8,UDP,25,97315,BENIGN,2024-01-03T03:09:38
10.0.0.2,1.1.1.1,ICMP,22,21573,BENIGN,2024-01-07T00:35:26
192.168.1.9,8.8.4.4,TCP,443,16737,Brute Force,2024-01-04T06:16:59
192.168.1.2,8.8.8.8,UDP,3389,56372,DoS-Hulk,2024-01-04T07:13:12
192.168.1.5,8.8.8.8,UDP,53,67049,BENIGN,2024-01-05T08:53:37
10.0.0.4,1.1.1.1,UDP,80,33538,BENIGN,2024-01-02T05:58:23
10.0.0.1,8.8.8.8,TCP,25,66792,DDoS,2024-01-01T00:44:53
10.0.0.4,8.8.8.8,TCP,22,61935,BENIGN,2024-01-05T10:00:57
192.168.1.3,1.1.1.1,TCP,8080,93688,BENIGN,2024-01-06T02:09:00
192.168.1.4,9.9.9.9,ICMP,443,35654,BENIGN,2024-01-01T22:41:10
192.168.1.2,8.8.8.8,TCP,80,67703,BENIGN,2024-01-01T13:22:39
192.168.1.2,9.9.9.9,UDP,3389,40823,Brute Force,2024-01-04T23:19:59
192.168.1.8,8.8.8.8,UDP,80,38319,BENIGN,2024-01-07T20:13:14
10.0.0.2,1.1.1.1,UDP,443,77654,DoS-GoldenEye,2024-01-06T23:42:06
10.0.0.3,1.1.1.1,ICMP,8080,99777,Brute Force,2024-01-03T23:23:54
10.0.0.5,9.9.9.9,TCP,80,71081,BENIGN,2024-01-05T04:54:11
10.0.0.2,8.8.8.8,UDP,22,99574,BENIGN,2024-01-05T13:35:52
10.0.0.2,8.8.4.4,TCP,80,69543,PortScan,2024-01-03T21:22:16
192.168.1.1,1.1.1.1,ICMP,443,12293,BENIGN,2024-01-01T12:47:12
10.0.0.5,9.9.9.9,ICMP,443,60191,DDoS,2024-01-02T00:43:46
192.168.1.9,1.1.1.1,ICMP,3389,51788,BENIGN,2024-01-01T21:47:45
192.168.1.1,9.9.9.9,ICMP,80,31134,BENIGN,2024-01-04T12:57:24
192.168.1.6,9.9.9.9,ICMP,3389,96484,BENIGN,2024-01-04T23:01:39
192.168.1.5,1.1.1.1,TCP,80,17940,BENIGN,2024-01-02T07:44:26
192.168.1.3,9.9.9.9,UDP,443,53382,BENIGN,2024-01-02T11:10:01
10.0.0.3,1.1.1.1,UDP,443,60831,BENIGN,2024-01-04T05:11:20
192.168.1.2,1.1.1.1,ICMP,443,92467,PortScan,2024-01-01T11:44:48
10.0.0.4,8.8.4.4,TCP,22,93312,BENIGN,2024-01-04T00:17:56
192.168.1.7,8.8.8.8,ICMP,443,34200,Brute Force,2024-01-03T02:38:33
192.168.1.7,9.9.9.9,ICMP,25,72205,BENIGN,2024-01-04T00:46:29
192.168.1.2,1.1.1.1,TCP,22,8183,BENIGN,2024-01-03T16:44:46
10.0.0.4,9.9.9.9,UDP,25,82714,BENIGN,2024-01-02T00:28:41
192.168.1.5,8.8.8.8,TCP,22,26019,BENIGN,2024-01-06T09:09:31
192.168.1.2,8.8.4.4,TCP,22,60523,DoS-GoldenEye,2024-01-01T14:44:57
192.168.1.10,9.9.9.9,ICMP,53,65128,BENIGN,2024-01-01T08:35:14
192.168.1.7,1.1.1.1,UDP,80,24630,BENIGN,2024-01-04T08:05:39
10.0.0.5,1.1.1.1,TCP,8080,81256,BENIGN,2024-01-03T23:35:24
192.168.1.8,9.9.9.9,ICMP,53,8092,BENIGN,2024-01-02T01:33:02
192.168.1.3,9.9.9.9,TCP,25,69019,BENIGN,2024-01-04T00:34:10
10.0.0.3,8.8.8.8,UDP,3389,93602,BENIGN,2024-01-05T08:35:56
10.0.0.3,9.9.9.9,UDP,8080,65949,BENIGN,2024-01-04T21:40:26
192.168.1.3,8.8.8.8,UDP,8080,28807,BENIGN,2024-01-01T08:32:06
10.0.0.3,8.8.4.4,TCP,3389,61924,DDoS,2024-01-07T10:12:29
192.168.1.10,1.1.1.1,TCP,22,32587,BENIGN,2024-01-03T22:14:27
10.0.0.4,8.8.8.8,TCP,8080,51011,BENIGN,2024-01-05T07:20:39
10.0.0.4,1.1.1.1,TCP,80,77762,DDoS,2024-01-04T20:37:31
10.0.0.2,8.8.4.4,ICMP,22,92302,DoS-GoldenEye,2024-01-05T06:26:05
192.168.1.10,1.1.1.1,ICMP,80,64617,Brute Force,2024-01-07T13:54:18
192.168.1.8,8.8.8.8,TCP,22,30590,BENIGN,2024-01-03T15:43:57
192.168.1.8,8.8.8.8,UDP,8080,26506,BENIGN,2024-01-02T14:00:28
192.168.1.3,8.8.4.4,TCP,22,19460,BENIGN,2024-01-02T17:15:33
10.0.0.4,8.8.4.4,TCP,443,92445,DoS-GoldenEye,2024-01-05T19:13:32
192.168.1.6,8.8.4.4,UDP,80,20744,BENIGN,2024-01-06T07:14:49
192.168.1.8,8.8.4.4,TCP,25,73759,DoS-GoldenEye,2024-01-05T07:55:58
192.168.1.10,1.1.1.1,UDP,443,96306,BENIGN,2024-01-04T13:47:03
10.0.0.2,8.8.8.8,ICMP,8080,51427,BENIGN,2024-01-07T21:17:28
192.168.1.10,8.8.4.4,ICMP,80,83939,BENIGN,2024-01-07T20:43:42
192.168.1.8,1.1.1.1,UDP,25,10298,BENIGN,2024-01-03T21:19:16
192.168.1.6,1.1.1.1,ICMP,22,93025,BENIGN,2024-01-05T01:47:38
192.168.1.5,1.1.1.1,TCP,25,8985,BENIGN,2024-01-05T06:05:06
192.168.1.2,8.8.8.8,TCP,53,57538,BENIGN,2024-01-06T02:13:58
10.0.0.5,9.9.9.9,UDP,53,46136,Brute Force,2024-01-07T15:02:27
10.0.0.4,9.9.9.9,ICMP,25,99484,BENIGN,2024-01-03T17:42:20
192.168.1.2,8.8.8.8,UDP,22,41874,BENIGN,2024-01-04T04:03:32
192.168.1.2,8.8.4.4,TCP,53,21190,Brute Force,2024-01-01T21:50:45
10.0.0.5,8.8.8.8,UDP,8080,80531,BENIGN,2024-01-06T20:36:26
192.168.1.7,1.1.1.1,ICMP,53,20691,DoS-Hulk,2024-01-01T15:35:57
192.168.1.4,1.1.1.1,UDP,25,72728,BENIGN,2024-01-07T13:19:22
192.168.1.5,8.8.4.4,TCP,22,6605,BENIGN,2024-01-05T18:26:27
10.0.0.4,9.9.9.9,TCP,22,47394,BENIGN,2024-01-01T01:06:40
192.168.1.5,9.9.9.9,TCP,22,3473,BENIGN,2024-01-03T12:16:45
192.168.1.5,8.8.8.8,UDP,3389,15239,BENIGN,2024-01-04T17:48:51
192.168.1.8,9.9.9.9,ICMP,443,12045,DoS-GoldenEye,2024-01-07T14:29:17
192.168.1.6,9.9.9.9,UDP,80,58528,BENIGN,2024-01-01T12:59:44
192.168.1.8,8.8.4.4,TCP,3389,35300,BENIGN,2024-01-07T20:20:55
10.0.0.3,8.8.8.8,TCP,25,45161,BENIGN,2024-01-07T13:42:30
10.0.0.3,1.1.1.1,ICMP,22,50838,BENIGN,2024-01-07T08:12:47
192.168.1.9,9.9.9.9,ICMP,80,62524,BENIGN,2024-01-04T15:02:49
10.0.0.5,8.8.8.8,ICMP,8080,67840,BENIGN,2024-01-07T22:27:25
192.168.1.10,1.1.1.1,TCP,3389,58956,BENIGN,2024-01-03T02:21:16
192.168.1.3,1.1.1.1,TCP,80,5693,Brute Force,2024-01-06T03:19:00
10.0.0.1,9.9.9.9,TCP,3389,82311,BENIGN,2024-01-02T19:04:21
192.168.1.5,8.8.4.4,ICMP,3389,8883,PortScan,2024-01-02T01:20:54
192.168.1.7,8.8.4.4,UDP,8080,60151,BENIGN,2024-01-01T03:36:04
192.168.1.10,9.9.9.9,TCP,53,19713,DoS-GoldenEye,2024-01-02T19:09:58
192.168.1.10,8.8.8.8,TCP,8080,13337,BENIGN,2024-01-04T11:19:50
10.0.0.5,8.8.4.4,UDP,443,50306,PortScan,2024-01-06T21:26:12
192.168.1.8,8.8.8.8,TCP,443,52918,BENIGN,2024-01-02T17:54:00
10.0.0.1,9.9.9.9,TCP,53,43549,BENIGN,2024-01-03T21:11:59
192.168.1.8,8.8.4.4,UDP,22,44384,BENIGN,2024-01-04T16:16:16
10.0.0.4,9.9.9.9,ICMP,25,12973,BENIGN,2024-01-03T18:23:50
10.0.0.2,9.9.9.9,UDP,443,95625,BENIGN,2024-01-06T01:23:37
192.168.1.2,1.1.1.1,UDP,80,53468,BENIGN,2024-01-06T21:06:33
10.0.0.4,8.8.4.4,TCP,8080,20936,DoS-Hulk,2024-01-01T19:06:44
192.168.1.9,9.9.9.9,TCP,3389,68819,BENIGN,2024-01-07T21:38:16
192.168.1.4,1.1.1.1,TCP,80,4434,BENIGN,2024-01-06T12:57:01
192.168.1.6,1.1.1.1,UDP,443,60946,BENIGN,2024-01-07T03:07:43
10.0.0.5,8.8.8.8,ICMP,22,31811,BENIGN,2024-01-05T12:29:19
192.168.1.8,1.1.1.1,UDP,8080,72364,BENIGN,2024-01-05T05:52:29
10.0.0.4,8.8.4.4,ICMP,3389,90389,BENIGN,2024-01-02T02:19:42
192.168.1.7,8.8.8.8,TCP,3389,75107,BENIGN,2024-01-03T14:25:29
10.0.0.1,1.1.1.1,ICMP,80,35369,PortScan,2024-01-05T23:16:39
10.0.0.4,8.8.8.8,UDP,80,84952,BENIGN,2024-01-03T02:26:54
192.168.1.1,1.1.1.1,UDP,8080,40137,BENIGN,2024-01-04T08:12:35
192.168.1.7,8.8.4.4,UDP,443,28701,BENIGN,2024-01-06T15:56:08
192.168.1.9,9.9.9.9,ICMP,22,1063,BENIGN,2024-01-07T04:59:21
10.0.0.4,8.8.4.4,ICMP,25,77926,Brute Force,2024-01-04T10:20:08
192.168.1.2,9.9.9.9,TCP,443,36339,BENIGN,2024-01-04T22:42:10
192.168.1.5,8.8.4.4,TCP,80,67902,PortScan,2024-01-03T21:59:34
10.0.0.3,9.9.9.9,ICMP,443,89328,DDoS,2024-01-02T16:45:26
10.0.0.1,9.9.9.9,UDP,443,54962,DoS-Hulk,2024-01-05T21:50:52
192.168.1.1,1.1.1.1,UDP,25,93602,BENIGN,2024-01-03T16:46:04
10.0.0.1,9.9.9.9,ICMP,443,66594,BENIGN,2024-01-04T15:26:17
10.0.0.4,1.1.1.1,UDP,22,61806,PortScan,2024-01-02T13:15:59
10.0.0.2,1.1.1.1,ICMP,443,85878,DoS-Hulk,2024-01-02T02:00:37
192.168.1.4,8.8.4.4,UDP,3389,43526,BENIGN,2024-01-05T12:15:37
192.168.1.5,9.9.9.9,TCP,53,7135,BENIGN,2024-01-01T20:44:35
192.168.1.4,8.8.8.8,ICMP,53,69546,BENIGN,2024-01-04T14:54:08
